NCT#,phase,condition,sponsor,start_date,mesh_list,criterion
NCT00063310,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Mar-03,Alzheimer Disease;Leuprolide," They live at home or in a congregate living facility for requirements other than skilled nursing care, and have a caregiver who sees the patient at least three time a week for a total of at least 10 hours and can sign the consent form, provide information pertinent to the patient's cognitive status, accompany the patient on clinic visits and participate in the evaluations;"
NCT00063310,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Mar-03,Alzheimer Disease;Leuprolide," Their hormone replacement therapy (HRT), if any, has been stable for at least 60 days prior to baseline, and is not expected to change during the course of the trial;"
NCT00063310,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Mar-03,Alzheimer Disease;Leuprolide, They score less than 15 on the Hamilton Depression Scale (17-item version) (HamD) administered as part of the screening evaluation;
NCT00063310,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Mar-03,Alzheimer Disease;Leuprolide," Absorptiometry (dual-energy x-ray absorpometry (DEXA) scan), performed at screening, was within normal limits (i.e., a T- score of no less than -2.0); or, if their DEXA measure was abnormally low, they were receiving treatment for osteoporosis for at least 3 weeks and that treatment is not expected to change during the course of the trial; or, if their DEXA measure was abnormally low and they are not receiving treatment for osteoporosis, they may enter the trial after 3 weeks of treatment provided that assessments of the HamD, concomitant medications, ECG tracing and laboratory tests performed within 45 days of baseline show that they are eligible."
NCT00063310,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Mar-03,Alzheimer Disease;Leuprolide, values on their screening laboratory tests do not indicate significant medical conditions that would interfere with their participation in and completion of the study
NCT00065767,Phase 2/Phase 3,Alzheimer Disease,"University of Wisconsin, Madison",Sep-01,Alzheimer Disease;Raloxifene Hydrochloride, Postmenopausal women with Alzheimer's disease and without other dementias (diagnosed by study staff or from an outside clinic)
NCT00065767,Phase 2/Phase 3,Alzheimer Disease,"University of Wisconsin, Madison",Sep-01,Alzheimer Disease;Raloxifene Hydrochloride, Mini Mental Status Exam score greater than 15/30
NCT00066157,Phase 2/Phase 3,Alzheimer Disease,"University of Wisconsin, Madison",Sep-01,Alzheimer Disease;Medroxyprogesterone Acetate;Estradiol 17 beta-cypionate;Estradiol 3-benzoate;Medroxyprogesterone;Estradiol;Polyestradiol phosphate;Estrogens;Progesterone, Postmenopausal women with Alzheimer's disease and without other dementias (diagnosed by study staff or from an outside clinic)
NCT00066157,Phase 2/Phase 3,Alzheimer Disease,"University of Wisconsin, Madison",Sep-01,Alzheimer Disease;Medroxyprogesterone Acetate;Estradiol 17 beta-cypionate;Estradiol 3-benzoate;Medroxyprogesterone;Estradiol;Polyestradiol phosphate;Estrogens;Progesterone, Mini Mental State Examination score greater than 15/30
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Probable AD by National Institute of Neurological Disorders and Stroke (NINDS)-Alzheimer's Disease and Related Disorder Association (ADRDA) criteria.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Males or females.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, greater than  55 and less than  90 years of age.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Weight greater than  40 kg (88.2 lbs.).
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Residing in the community at Screen and Baseline. Participants may reside in assisted living facilities, but not in long-term care nursing facilities or assisted living facilities that provide intensive support for people with dementia nor may they reside in a secure unit necessary for behavioral management."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Mini Mental State Examination (MMSE) at Screen and Baseline 12-20 inclusive.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Computed tomography (CT) or magnetic resonance imaging (MRI) since onset of dementia consistent with the diagnosis of probable AD. Single lacunes in non-critical areas and non-specific white matter changes that are interpreted as age-related are not grounds for exclusion. Any ambiguous scan results must be reviewed with the Project Director.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Fluent in English or Spanish.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Supervision available for study medication.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Study partner to accompany subject to all visits.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Study partner must have in-person contact with the participant greater than  2 days/week.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Able to ingest oral medication.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Total Neuropsychiatric Inventory (NPI) score for previous 4 weeks less than  8 at Screening, and for the period between Screening and Baseline."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," NPI item score for the items assessing delusions, hallucinations, agitation/aggression all greater than or equal to 1 for 4 weeks prior to Screening (less than once/week and mild severity at most) and for the period between Screening and Baseline."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Scores of greater than or equal to 1 for items rating delusions, hallucinations, and agitation/aggression taken from the NPI, modified to assess these features since onset of illness. This will be derived from a second interview with the modified NPI. (Agitation/psychosis during episodes of delirium are not considered exclusionary.)."
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Patients who satisfy all of the inclusion criteria listed below will be eligible for entry into the trial.
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Patient and responsible caregiver can give their consent by signing the IRB-approved Informed Consent Form; or, when the patient is judged by the Investigator to be unable to give consent, the legally authorized representative gives consent by signing the consent form and the patient gives assent, in accord with local regulations;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Male;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, 65 years of age or older;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Diagnosis of probable AD according to the National Institute of Neurological Disorders-Alzheimer's Disease and Related Disorders Association (NINDS-ADRDA) criteria, and the Investigator ascertains that the condition was present at least 6 months prior to screening;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Taking a drug for the treatment of AD, such as a cholinesterase inhibitor and/or Memantine, which they began taking at least 90 days prior to baseline and, in the Investigator's opinion, the dosage will likely remain stable throughout the trial; or, they have never taken such a drug or stopped taking it at least 90 days prior to baseline and will likely refrain from taking such treatment throughout the trial;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Taking other drugs or substances that have purported cognition-enhancing properties such as ginkgo biloba or Vitamin E, which they began taking at least 60 days prior to baseline and, in the Investigator's opinion, the dosage will likely remain stable throughout the trial; or, they have never taken such a drug or stopped taking it at least 90 days prior to baseline and will likely refrain from taking such treatment throughout the trial;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Mini Mental State Examination (MMSE) score of 12 to 24 (inclusive) at the screening visit;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Brain imaging study (CT scan, MRI or PET) performed at the time of their initial diagnosis of AD or after that time, and the findings were consistent with a diagnosis of probable AD, or, if a brain imaging study has not been performed, one will be performed during the screening process;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Rosen Modified Hachinski score of 4 or lower at the screening visit, supporting the Investigator's clinical judgment that the patient's dementia is probable AD and not of vascular origin;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Fluent in English or Spanish and completed at least 6 years of education;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Live at home or in a congregate living facility for requirements other than skilled nursing care, and have a caregiver who sees the patient at least three times a week for a total of at least 10 hours and can sign the consent form, provide information pertinent to the patient's cognitive status, accompany the patient on clinic visits, and participate in the evaluations."
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Hamilton Depression Scale (17-item version) (HamD) score of 14 or less at the screening visit;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," DEXA scan, performed at screening, within normal limits (i.e., a T-score of greater than -2.0); or, if their DEXA measure was abnormally low (i.e., a T-score of -2.0 or lower), in either a lumbar vertebra or hip, to specifically include a T-score for the femoral neck), they were receiving treatment for osteoporosis/osteopenia for at least 3 weeks prior to baseline and that treatment is not expected to change during the course of the trial; or, if their DEXA measure was abnormally low and they are not receiving treatment for osteoporosis/osteopenia, they may proceed to baseline after 3 weeks of treatment for osteoporosis/osteopenia provided that all inclusion/exclusion criteria are met, including assessment of the HamD, concomitant medications, ECG and laboratory tests performed within 45 days of baseline show that they are eligible;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Screening laboratory test values do not indicate significant medical conditions that would interfere with their participation in and completion of the study.
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Exclusion criteria:
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Patients with any of the exclusion criteria listed below will be ineligible for entry into the study.
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Female;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Younger than 65 years of age;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Significant neurological disease affecting the brain or psychiatric disease other than AD, such as major depression, schizophrenia, epilepsy, Parkinson's disease, or stroke;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Current significant systemic illness or symptoms of organ failure;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Screening ECG shows evidence of a serious and/or unstable condition or a recent (within 6 months) myocardial infarction as determined by the Investigator;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, PSA test result exceeds 4.0 ng/mL;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide, Receiving testosterone;
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Taking a drug for the treatment of AD for less than 90 days prior to baseline; or, in the opinion of the Investigator, they are likely to either require a change in dose or discontinuation of the drug;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Never received cholinesterase inhibitor treatment, and the likelihood of their starting such treatment during the study is other than low, or they have taken and discontinued cholinesterase inhibitor treatment in the past and the likelihood of their resuming cholinesterase inhibitor treatment during the study is other than low;"
NCT00076440,Phase 2,Alzheimer Disease,Voyager Pharmaceutical Corporation,Dec-03,Alzheimer Disease;Leuprolide," Started or changed within 60 days prior to the screening visit the dosage of any drug (including OTC) that affects cognitive function, such as neuroleptics, antidepressants, anxiolytics, sedatives, hypnotics, anti-convulsants, centrally acting antihypertensive agents such as clonidine and Aldomet; or other medications that have been shown to have possible effects on cognition such as Vitamin E, nonsteroidal anti-inflammatory drugs, and statins, or if, in the Investigator's opinion, the dosage of such medication is likely to be changed during the course of this trial. Any changes in the dosage of any of these drugs during the course of the trial and the reason for the change must be fully recorded in the concomitant medication page of the patient's case report form (CRF). If a drug that affects cognition (e.g., a hypnotic or anxiolytic drug) is given on a PRN basis, such treatment should be interrupted for 12 hours before a visit, if possible;"
