NCT#,phase,condition,sponsor,start_date,mesh_list,criterion
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Use of another investigational agent within two months prior to Screening.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Evidence of any significant clinical disorder or laboratory finding that renders the subject unsuitable for receiving an investigational new drug including clinically significant or unstable hematologic, hepatic, cardiovascular, pulmonary, gastrointestinal, endocrine, metabolic, renal, or other systemic disease or laboratory abnormality."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Clinical contraindication to the use of valproate (e.g., known hypersensitivity or allergic reactions, severe neutropenia, severe hepatic disease, or urea cycle disorder. A urea cycle disorder should be considered in patients with history of unexplained encephalopathy following protein meals, or family history of urea cycle disorder)."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, History of seizure within past 5 years prior to Screening.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Platelet count less than  100,000/mm^3."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, International Normalized Ratio (INR) greater than  1.2 or partial thromboplastin time (PTT) greater than  40 seconds.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Active neoplastic disease. Exceptions: skin tumors other than melanoma are not excluded; patients with stable prostate cancer may be included at the discretion of the Project Director; women who have been treated for breast cancer and have no metastases and whose survival is expected to exceed 2 years may be considered for inclusion on a case-by-case basis in consultation with the Project Director; patients with purely localized bladder wall cancers may be included at the discretion of the Project Director.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Excluded Medications:
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Use of psychotropics for treatment of agitation or psychosis. Antidepressants used in stable doses for 3 months prior to Screening to treat depression or anxiety, but not agitation, will be permitted. Low dose sedatives for sleep, but not agitation, will be permitted. Cholinesterase inhibitors used in stable doses for at least 3 months prior to Screening are permitted."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Regular use of narcotic analgesics within 3 months of Screening.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Anti-parkinsonian medications (e.g. levodopa, selegiline, pergolide, bromocriptine, pramipexole) within 2 months of Screening."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Use of drugs with significant central anticholinergic or antihistaminic effects (eg, benztropine, trihexyphenidyl, dicyclomine, diphenhydramine, cyproheptadine, diphenoxylate, hydroxyzine, meclizine, prochlorperazine, promethazine) within 2 months of Screening."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Use of other investigational drug studies within two months prior to Screening.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Use of other anticonvulsants within 5 years prior to Screening.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Use of zidovudine at any time.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Use of tricyclic antidepressants within 1 month prior to Screening.
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Regular use of high doses of salicylates at Screening (greater than  1,300 mg/d)."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid," Vitamin E greater than  2,100 IU/d within 1 month prior to Screening."
NCT00071721,Phase 3,Alzheimer Disease,Alzheimer's Disease Cooperative Study (ADCS),Oct-03,Alzheimer Disease;Valproic Acid, Warfarin use is permitted when approved by the Project Director and INR and PTT criteria are met.
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Neurodegenerative disorders
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," One of the following conditions possibly resulting in cognitive impairment: Acute cerebral trauma or injuries secondary to chronic trauma (such as boxing), hypoxic cerebral damage, whether or not due to acute or chronic cerebral hypoperfusion"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Vitamin deficiency states, such as folate, vitamin B12 or other B complex deficiencies"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Neurosyphilis or other infections resulting in cerebral abscesses, meningitis, or encephalitides such as AIDS"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Primary or metastatic cerebral neoplasia
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Significant endocrine or metabolic disease e.g., untreated or uncontrolled thyroid, parathyroid or pituitary disease, Cushing's syndrome, severe renal failure or uncontrolled diabetes mellitus"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Mental retardation or oligophrenia
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Multi-infarct dementia or clinically active cerebrovascular disease as evidenced by: a history of a significant cerebrovascular event yielding a physical or neurologic deficit likely to confound the assessment of the subject's intellectual function, multiple focal signs on neurological examination indicative of multiple ischemic attacks, significant findings on an available CT or MRI scan taken within the last 12 months"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Subjects with the following co-existing medical conditions: Any history of epilepsy or convulsions except for febrile convulsions during childhood
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Current clinically significant psychiatric disease, in particular current major depression, schizophrenia, bipolar disorder, moderate to severe or uncontrolled behavioral disturbances"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Peptic ulcer disease: if the ulcer is considered to be still active, or if treatment is not successful (symptoms present)"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Clinically significant hepatic, renal, pulmonary, metabolic or endocrine disturbances"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Clinically significant urinary outflow obstruction
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Current, clinically significant cardiovascular disease that would be expected to limit the subject's ability to participate in and complete a 12-Week trial. The following would usually be considered clinically significant cardiovascular diseases: cardiac surgery or myocardial infarction within the past 6 months, angina or coronary artery disease that required a change in anti-angina medication within the last 3 months, decompensated congestive heart failure, cardiac disease potentially resulting in syncope, near syncope or other alterations of mental status, atrial fibrillation, bradycardia less than  50/min., atrio-ventricular block greater than  first degree"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Severe mitral or aortic valvular disease
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Uncontrolled high blood pressure (systolic blood pressure greater than  170 mmHg or diastolic blood pressure greater than  110 mmHg) or sustained hypotension
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Any agent being used for the treatment of dementia (approved, experimental or over the counter agents"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," Subjects who have previously received Cognex, Aricept, metrifonate, Exelon, Reminyl, or Namenda for treatment of Alzheimer's disease, no matter if approved or experimental can be included in this trial provided that during the 30 days prior to baseline they were not taking these agents"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, O History of drug or alcohol abuse within the last year or prior prolonged history of the same
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Female subjects of childbearing potential
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Subjects who in the opinion of the investigator are otherwise unsuitable for a trial of this type
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine," History of severe drug allergy or hypersensitivity, including recorded hypersensitivity to cholinesterase inhibitors, choline agonists or identical agents, or bromide"
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Subjects who have previously been enrolled in other galantamine trials
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Subjects who have received an investigational medication within the last 30 days
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Conditions that could interfere with the absorption of the compound or with the evaluation of the disease
NCT00082602,Phase 3,Alzheimer's Disease,"Johnson &amp; Johnson Pharmaceutical Research &amp; Development, L.L.C.",May-04,Alzheimer Disease;Galantamine, Employees of the investigator
NCT00083421,Phase 2,Alzheimer's Disease,Ono Pharma USA Inc,Jun-04,Alzheimer Disease, Serious systemic disease that may preclude survival to study completion
NCT00083421,Phase 2,Alzheimer's Disease,Ono Pharma USA Inc,Jun-04,Alzheimer Disease, Other illnesses that may include dementive features
NCT00083590,Phase 2,Alzheimer Disease,National Institute on Aging (NIA),Apr-04,Alzheimer Disease;Huperzine A, History of active peptic ulcer disease within 1 year of screening.
NCT00083590,Phase 2,Alzheimer Disease,National Institute on Aging (NIA),Apr-04,Alzheimer Disease;Huperzine A, Clinically significant cardiac arrhythmia.
NCT00083590,Phase 2,Alzheimer Disease,National Institute on Aging (NIA),Apr-04,Alzheimer Disease;Huperzine A, Resting pulse less than 50.
NCT00083590,Phase 2,Alzheimer Disease,National Institute on Aging (NIA),Apr-04,Alzheimer Disease;Huperzine A, Active neoplastic (cancer) disease (skin tumors other than melanoma are not excluded; participants with stable prostate cancer may be included at the discretion of the Project Director).
NCT00083590,Phase 2,Alzheimer Disease,National Institute on Aging (NIA),Apr-04,Alzheimer Disease;Huperzine A, Use of another investigational agent within 2 months of screening.
NCT00083590,Phase 2,Alzheimer Disease,National Institute on Aging (NIA),Apr-04,Alzheimer Disease;Huperzine A, History of clinically significant stroke.
NCT00083590,Phase 2,Alzheimer Disease,National Institute on Aging (NIA),Apr-04,Alzheimer Disease;Huperzine A," Current evidence or history in the past 2 years of epilepsy, focal brain lesion, head injury with loss of consciousness and/or immediate confusion after the injury, or DSM-IV criteria for any major psychiatric disorder including psychosis, major depression, bipolar disorder, alcohol or substance abuse."
