NCT#	phase	condition	sponsor	start_date	mesh_list	criterion
NCT00054977	Phase 1	Colorectal Cancer;Lung Cancer;Breast Cancer;Head and Neck Cancer;Prostate Cancer	Galectin Therapeutics Inc.	10-Feb-15	Head and Neck Neoplasms	"In the investigators' judgment, the subject would be unreliable in adhering to the study visit schedule or other study requirements."
NCT00054977	Phase 1	Colorectal Cancer;Lung Cancer;Breast Cancer;Head and Neck Cancer;Prostate Cancer	Galectin Therapeutics Inc.	10-Feb-15	Head and Neck Neoplasms	The subject is currently enrolled in a clinical trial or has participated in a clinical trial within the 30 days prior to entry into this study. 
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"Prior chemotherapy, radiotherapy, therapeutic radionucleotide or immunotherapy within 4 weeks of Day 1 (the day of the first rhuMAb 2C4 dose). Flutamide therapy, or other second line hormonal therapies should be withdrawn >= 4 weeks prior to Day 1. Bicalutamide and nilutamide therapy should be withdrawn >= 6 weeks prior to starting study medication."
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"Prior treatment with HER2 pathway inhibitors (e.g., Herceptin [Trastuzumab], Iressa [gefitinib], Tarceva [erlotinib hydrochloride], C225, CI1033, and TAK165)"
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	Treatment with other experimental anticancer agents within 4 weeks prior to Day 1
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	Prior history or clinical evidence of central nervous system or brain metastases
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"Ejection fraction, determined by ECHO, <50%"
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	Uncontrolled hypercalcemia (>11.5 mg/dL)
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"Prior exposure of >360 mg/m2 doxorubicin, >120 mg/m2 mitoxantrone, or >90 mg/m2 idarubicin"
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"Ongoing corticosteroid treatment, except for subjects who are on stable doses of <20 mg of prednisone daily (or equivalent), or who are taking corticosteroids for reasons unrelated to prostate cancer"
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"History of other malignancies within 5 years prior to Day 1, except for adequately treated basal or squamous cell skin cancer"
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"History of serious systemic disease, including active infection, uncontrolled hypertension (diastolic blood pressure >100 mmHg on two consecutive occasions), unstable angina, congestive heart failure, or myocardial infarction within 6 months prior to Day 1, or unstable symptomatic arrhythmia requiring medication (subjects with chronic atrial arrhythmia, i.e., atrial fibrillation, paroxysmal supraventricular tachycardia, or controlled hypertension are eligible)"
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"Ongoing liver disease, including viral or other hepatitis, current alcohol abuse, or cirrhosis"
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	Known human immunodeficiency virus infection
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	Major surgery or significant traumatic injury within 3 weeks prior to Day 1
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	Inability to comply with study and follow-up procedures
NCT00058539	Phase 2	Prostate Cancer	"Genentech, Inc."	10-Feb-15	Prostatic Neoplasms	"Any other diseases, metabolic dysfunction, physical examination finding, or clinical laboratory finding giving reasonable suspicion of a disease or condition that contraindicates the use of an investigational drug or that may affect the interpretation of the results or render the subject at high risk for treatment complications "
NCT00059631	Phase 1	Prostate Cancer	M.D. Anderson Cancer Center	10-Feb-15	Prostatic Neoplasms	" 1. Patient has received chemotherapy (including thalidomide or ketoconazole) within four weeks, nitrosoureas within six weeks, or antibody therapy within eight weeks of enrollment. 2. Patient has received radiation therapy or Samarium-153 within four weeks of enrollment, or Strontium-89 within 12 weeks of enrollment. 3. Patient has not recovered from all serious toxic effects of previous chemotherapy or radiation or antibody therapy. 4. Patient received treatment with flutamide within four weeks of enrollment or nilutamide or bicalutamide within six weeks of enrollment. 5. Patient has had any major surgery within four weeks of enrollment. 6. Patient has a history of allergic reactions to anti-diarrheal medications or anti-emetics suggested to be administered in conjunction with study drug (see Section 5.1.4.1). 7. Patient has a history of severe hypersensitivity reaction to mitoxantrone or other agents formulated with polysorbate 80. 8. Patients with significant atherosclerotic disease, as defined by: a) myocardial infarction within six months of enrollment, uncontrolled / unstable angina pectoris or electrocardiographic evidence of acute ischemia b) clinically significant ventricular arrhythmias, c) symptomatic congestive heart failure d) significant conduction abnormalities: 2nd or 3rd degree AV blocks, bifascicular block (defined as Left Anterior Hemiblock in the presence of Right Bundle Branch Block), e) claudication limiting activity and f) history of cerebrovascular events within the last year (including TIA) 9. Patients who have received > equivalent to 180 mg/m^2 of Doxorubicin cumulative dose. 10. Patients with diabetes mellitus requiring insulin, or those that have required pharmacologic intervention for diabetes mellitus for greater than 5 years 11. Patient has uncontrolled brain metastases or central nervous system disease. 12. Patient has >/= Grade 2 peripheral neuropathy (per NCI CTC v.2). 13. Patient has an uncontrolled intercurrent illness (e.g., active infection). 14. Patient has another serious medical or psychiatric illness that could, in the investigator's opinion, potentially interfere with the patient's ability to provide informed consent or with the completion of treatment according to this protocol. "
NCT00060086		Prostate Cancer	Jonsson Comprehensive Cancer Center	10-Feb-15	Prostatic Neoplasms	nodal involvement
NCT00060086		Prostate Cancer	Jonsson Comprehensive Cancer Center	10-Feb-15	Prostatic Neoplasms	evidence of metastatic disease
NCT00060086		Prostate Cancer	Jonsson Comprehensive Cancer Center	10-Feb-15	Prostatic Neoplasms	prior hormonal therapy
NCT00060086		Prostate Cancer	Jonsson Comprehensive Cancer Center	10-Feb-15	Prostatic Neoplasms	concurrent hormonal therapy for rising PSA levels after initial therapy for prostate cancer
NCT00060086		Prostate Cancer	Jonsson Comprehensive Cancer Center	10-Feb-15	Prostatic Neoplasms	concurrent participation in another experimental study
NCT00060086		Prostate Cancer	Jonsson Comprehensive Cancer Center	10-Feb-15	Prostatic Neoplasms	other concurrent systemic or local therapy for prostate cancer
NCT00060086		Prostate Cancer	Jonsson Comprehensive Cancer Center	10-Feb-15	Prostatic Neoplasms	initiation or discontinuation of any new nutritional or dietary supplements during study participation 
NCT00061126	Phase 2	Prostate Cancer	Abgenix	10-Feb-15	Prostatic Neoplasms	Any prior chemotherapy for prostate cancer besides hormonal therapy (including no prior EGFr targeting agent)
NCT00061126	Phase 2	Prostate Cancer	Abgenix	10-Feb-15	Prostatic Neoplasms	Prior history of cancer other than prostate carcinoma within the past 5 years that has required treatment or been active (prior basal cell carcinoma is allowed)
NCT00061126	Phase 2	Prostate Cancer	Abgenix	10-Feb-15	Prostatic Neoplasms	Known to be HIV positive
NCT00061126	Phase 2	Prostate Cancer	Abgenix	10-Feb-15	Prostatic Neoplasms	Myocardial infarction within one year prior to entering the study 
NCT00069745	Phase 3	Prostate Cancer;Hormone Refractory Prostate Cancer	Agennix	10-Feb-15	Prostatic Neoplasms	More than one prior chemotherapy
NCT00069745	Phase 3	Prostate Cancer;Hormone Refractory Prostate Cancer	Agennix	10-Feb-15	Prostatic Neoplasms	Prior platinum containing compounds
NCT00069745	Phase 3	Prostate Cancer;Hormone Refractory Prostate Cancer	Agennix	10-Feb-15	Prostatic Neoplasms	Prior malignancy
NCT00069745	Phase 3	Prostate Cancer;Hormone Refractory Prostate Cancer	Agennix	10-Feb-15	Prostatic Neoplasms	Prior significant RT/radionuclide therapy
NCT00069745	Phase 3	Prostate Cancer;Hormone Refractory Prostate Cancer	Agennix	10-Feb-15	Prostatic Neoplasms	Major GI surgery or GI disease affecting absorption
NCT00069745	Phase 3	Prostate Cancer;Hormone Refractory Prostate Cancer	Agennix	10-Feb-15	Prostatic Neoplasms	Disease with contraindication to steroids
NCT00069745	Phase 3	Prostate Cancer;Hormone Refractory Prostate Cancer	Agennix	10-Feb-15	Prostatic Neoplasms	Brain metastases 
NCT00072670	Phase 2	Prostate Cancer	"Johnson & Johnson Pharmaceutical Research & Development, L.L.C."	10-Feb-15	Prostatic Neoplasms	Treatment with chemotherapy or radiation therapy that was terminated at least 4 weeks before study entry
NCT00072670	Phase 2	Prostate Cancer	"Johnson & Johnson Pharmaceutical Research & Development, L.L.C."	10-Feb-15	Prostatic Neoplasms	Treatment with extensive external beam radiation therapy or radionuclide therapy within 6 weeks of study entry (palliative radiation involving less than 20 percent of bone marrow reserves must have been completed at least 4 weeks before study entry)
NCT00072670	Phase 2	Prostate Cancer	"Johnson & Johnson Pharmaceutical Research & Development, L.L.C."	10-Feb-15	Prostatic Neoplasms	Participant not employing adequate contraception
NCT00072670	Phase 2	Prostate Cancer	"Johnson & Johnson Pharmaceutical Research & Development, L.L.C."	10-Feb-15	Prostatic Neoplasms	"Other serious illness or medical conditions as : Uncontrolled congestive heart failure or history of myocardial infection or active angina pectoris within six months preceding registration; active infectious process; chronic active liver disease, including chronic Hepatitis B, chronic Hepatitis C, or cirrhosis "
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	"Any serious medical condition, laboratory abnormality, or psychiatric illness that would prevent the subject from signing the informed consent form."
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	"Any condition, including the presence of laboratory abnormalities, which places the subject at unacceptable risk if he were to participate in the study or confounds the ability to interpret data from the study."
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	Use of any other experimental drug or therapy within 28 days of baseline.
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	Any prior use of CC-4047 of Thalidomide
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	Tumors containing small cell or sarcomatoid elements
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	Symptomatic bone metastases.
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	Concurrent use of any other anti-cancer agents.
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	"Known brain disease that is symptomatic, is currently being treated with corticosteroids, or has not been previously irradiated."
NCT00072722	Phase 2	Prostate Cancer	Celgene Corporation	10-Feb-15	Prostatic Neoplasms	Non-PSA producing tumors 
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	Prior chemotherapy for metastatic prostate cancer (prior adjuvant chemotherapy is allowed provided it is non-taxane based and at least 6 months have passed since last treatment).
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	Prior treatment with other investigational agents within 4 weeks prior to randomization.
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	"Planned concurrent treatment with unconventional therapy for malignancy (e.g., vitamins, St. John's Wort, PC-SPES, saw palmetto, or other herbal other herbal remedies) based on medical history. Currently requiring anticoagulation (excluding use of heparin flush solutions for maintenance of catheter lines) for any thromboembolic disease based on medical history and physical examination."
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	"Current or planned participation (from the time of randomization through 30 days after the last dose of either docetaxel or MEDI-522, whichever is the last drug discontinued) in a research protocol in which an investigational agent or therapy may be administered."
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	Any evidence of or history elicited by the investigator of prior treatment with MEDI-522 or MEDI-523.
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	"Prior treatment with calcitonin, mithramycin, or gallium nitrate within 2 weeks prior to randomization."
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	Clinically evident central nervous system (CNS) metastasis.
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	History of prior malignancies within the past 5 years other than adequately treated basal cell or squamous cell skin cancer or Stage I or II cancer currently in complete remission;
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	"Any evidence of or history elicited by the investigator of symptomatic cerebrovascular events (i.e., stroke or transient ischemic attack) within 6 months prior to randomization; or any history or evidence of pulmonary embolism or thrombophlebitis (including deep vein thrombosis) requiring anticoagulant therapy (e.g., warfarin or heparin)."
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	Any evidence of or history elicited by the investigator of myocardial infarction or angina within 6 months prior to randomization.
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	"Any evidence of or history elicited by the investigator of hematemesis, melena, hematochezia, or uncontrolled gross hematuria within 4 weeks prior to randomization."
NCT00072930	Phase 2	Prostate Cancer	MedImmune LLC	10-Feb-15	Prostatic Neoplasms	Any evidence of or history elicited by the investigator of bleeding diatheses.
